date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:07	68253/68253	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:08%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/jquery.fancybox.min.js?v=10298494271961384672	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/jquery.fancybox.min4d67.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:08	30248/30248	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:08%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-plugins.js?v=2799513531484695232	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-plugins89fe.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:08%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/quickview.js?v=15590729374161737239	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/quickview3e8f.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:09	11910/11910	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:09%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/quickview.js?v=15590729374161737239	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/quickview3e8f.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:09%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/collection.js?v=7161792383928204669	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/collection2878.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:09	5841/5841	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:10%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/collection.js?v=7161792383928204669	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/collection2878.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:10%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-scripts.js?v=11641490831844045878	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-scriptsab3c.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:10	44726/44726	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:10%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-scripts.js?v=11641490831844045878	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/9/assets/engo-scriptsab3c.js	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:11%20GMT	https://foodry-store-demo.myshopify.com/checkout	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/foodry-store-demo.myshopify.com/checkout.21c.delayed	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:11%20GMT	https://foodry-store-demo.myshopify.com/41400696999/checkouts/b13eadfc60f712ebd1e4754d7c7e6fd2?preview_theme_id=102901416103	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/foodry-store-demo.myshopify.com/41400696999/checkouts/b13eadfc60f712ebd1e4754d7c7e6fd26c6e	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:11	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:12%20GMT	https://foodry-store-demo.myshopify.com/41400696999/checkouts/b13eadfc60f712ebd1e4754d7c7e6fd2	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/foodry-store-demo.myshopify.com/41400696999/checkouts/b13eadfc60f712ebd1e4754d7c7e6fd2	(from https://foodry-store-demo.myshopify.com/pages/about-us)
14:23:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:12%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/favicon.png?v=11077284241805664986	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/favicon2c67.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:12	969/969	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:23:12%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/favicon.png?v=11077284241805664986	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/favicon2c67.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:13%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:12	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:13%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:13%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_57x57.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_57x57062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:13	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:13%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_57x57.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_57x57062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:13%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_60x60.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_60x60062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:13	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:14%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_60x60.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_60x60062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:14%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_72x72.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_72x72062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:14	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:14%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_72x72.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_72x72062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:14%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_76x76.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_76x76062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:14	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:15%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_76x76.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_76x76062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:15%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_114x114.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_114x114062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:15	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:15%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_114x114.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_114x114062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:15%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_120x120.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_120x120062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:15	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:16%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_120x120.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_120x120062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:16%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_144x144.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_144x144062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:16	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:16%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_144x144.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_144x144062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:16%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_152x152.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_152x152062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:16	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:17%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_152x152.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/icon-for-mobile_152x152062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:17%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/logo.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/logo062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:17	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Apr%202022%2012:23:17%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/logo.png?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/logo062d.png	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:17%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/timber.scss.css?v=18330162795656327218	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/timber.scss6774.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:18%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/bootstrap.min.css?v=12128791072025208527	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/bootstrap.min0d61.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:18	88117/88117	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:18%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/timber.scss.css?v=18330162795656327218	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/timber.scss6774.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:19%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick.css?v=9834047404617688405	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick97ee.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:20	140936/140936	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:19%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/bootstrap.min.css?v=12128791072025208527	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/bootstrap.min0d61.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:20	1423/1423	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:20%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick.css?v=9834047404617688405	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick97ee.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:21%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick-theme.css?v=18427257684181637897	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick-theme2775.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:20	2400/2400	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:21%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick-theme.css?v=18427257684181637897	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/slick-theme2775.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:21%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery.fancybox.min.css?v=1927803431663513770	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery.fancybox.min31da.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:21	12795/12795	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:22%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery.fancybox.min.css?v=1927803431663513770	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery.fancybox.min31da.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:22%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/style-main.scss.css?v=8709499908356079529	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/style-main.scss6660.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:22	15342/15342	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:23%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/style-main.scss.css?v=8709499908356079529	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/style-main.scss6660.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:23%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/engo-customize.scss.css?v=17646453528084666906	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/engo-customize.scssc684.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:27%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/animate.min.css?v=3063625631325375024	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/animate.min4dd7.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:27	639106/639106	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:27%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/engo-customize.scss.css?v=17646453528084666906	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/engo-customize.scssc684.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:28%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/styles.css?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/styles062d.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:28	58129/58129	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:28%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/animate.min.css?v=3063625631325375024	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/animate.min4dd7.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:29	77/77	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2012:23:29%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/styles.css?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/styles062d.css	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:30%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/scripts.js?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/scripts062d.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:29	0/0	---M--	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:30%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/scripts.js?1077	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/compiled_assets/scripts062d.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:30%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery-3.5.0.min.js?v=1687477879791012856	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery-3.5.0.minf57b.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:31%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/modernizr-2.8.3.min.js?v=17472752542221191523	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/modernizr-2.8.3.min3774.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:30	88145/88145	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:30%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery-3.5.0.min.js?v=1687477879791012856	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/jquery-3.5.0.minf57b.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:31%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/lazysizes.min.js?v=1817877669422524227	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/lazysizes.min5279.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:31	15514/15514	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:31%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/modernizr-2.8.3.min.js?v=17472752542221191523	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/modernizr-2.8.3.min3774.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:31	8677/8677	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Apr%202022%2012:23:32%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/lazysizes.min.js?v=1817877669422524227	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/lazysizes.min5279.js	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:32%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/loader.gif?v=907687498819134704	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/loader3389.gif	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:32	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:23:33%20GMT	https://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/loader.gif?v=907687498819134704	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/loader3389.gif	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Apr%202022%2012:23:33%20GMT	http://cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/apmenuitem_ihtml_2.jpg?v=10198562537274288051	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/cdn.shopify.com/s/files/1/0414/0069/6999/t/10/assets/apmenuitem_ihtml_23ef1.jpg	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
14:23:33	0/-1	---M--	302	error ('')			https://foodry-store-demo.myshopify.com/pages/contact-us	C:/Users/Abdelaziz/Desktop/PowerboardV2/test/back/foodry-store-demo.myshopify.com/pages/contact-us.253.delayed	(from https://foodry-store-demo.myshopify.com/pages/about-us-2)
